CustomerID,order_count,total_spend,avg_order_value
14700,3,2195.1,731.6999999999999
16628,5,2188.05,437.61
17406,3,2184.42,728.14
15394,4,2183.54,545.885
12909,5,2178.67,435.73400000000004
12856,6,2170.78,361.7966666666667
12501,1,2169.39,2169.39
14341,8,2166.98,270.8725
12633,4,2163.98,540.995
12935,7,2160.7,308.6714285714285
16456,5,2158.18,431.63599999999997
14407,6,2157.73,359.62166666666667
16379,4,2157.4,539.35
13224,2,2155.95,1077.975
16966,7,2154.97,307.8528571428571
17272,4,2148.63,537.1575
14828,3,2139.7599999999998,713.2533333333332
12560,3,2134.01,711.3366666666667
13517,3,2128.42,709.4733333333334
18061,10,2119.41,211.94099999999997
13632,5,2118.93,423.78599999999994
14360,4,2118.03,529.5075
18008,9,2116.19,235.13222222222223
14691,5,2114.33,422.866
13755,9,2108.06,234.2288888888889
14640,6,2107.38,351.23
18173,4,2106.84,526.71
18093,4,2106.52,526.63
14461,3,2103.06,701.02
15058,11,2102.54,191.14
15815,5,2100.6,420.12
13126,8,2099.64,262.455
12610,5,2099.54,419.908
17861,8,2097.88,262.235
17400,5,2097.84,419.56800000000004
16875,5,2095.53,419.10600000000005
17191,7,2093.68,299.09714285714284
14306,2,2093.32,1046.66
13265,5,2092.66,418.532
17490,7,2092.32,298.90285714285716
13297,4,2089.85,522.4625
13571,12,2088.94,174.07833333333335
18044,10,2088.6,208.85999999999999
14810,11,2085.33,189.57545454545453
16954,9,2085.08,231.67555555555555
17768,3,2081.9,693.9666666666667
16407,10,2079.68,207.968
14696,7,2078.95,296.99285714285713
14515,6,2076.8900000000003,346.14833333333337
14209,6,2073.4300000000003,345.5716666666667
18241,17,2073.09,121.9464705882353
18231,5,2071.77,414.354
18219,10,2069.77,206.977
12948,7,2064.9500000000003,294.9928571428572
12928,5,2062.7,412.53999999999996
16281,1,2062.06,2062.06
14409,6,2059.4500000000003,343.24166666666673
12518,5,2056.89,411.378
17667,5,2055.5099999999998,411.102
14188,6,2054.36,342.3933333333334
16150,5,2053.02,410.604
17086,6,2050.08,341.68
17612,6,2048.45,341.4083333333333
14232,5,2048.07,409.61400000000003
18283,16,2045.53,127.845625
13495,5,2044.87,408.974
17597,1,2044.3700000000001,2044.3700000000001
13450,6,2043.72,340.62
14001,3,2043.08,681.0266666666666
12585,2,2040.1,1020.05
17846,1,2033.1,2033.1
13630,7,2031.78,290.2542857142857
16358,4,2027.5000000000002,506.87500000000006
16409,5,2022.98,404.596
14482,6,2022.81,337.135
15341,1,2020.52,2020.52
17625,4,2020.4,505.1
13593,5,2011.88,402.37600000000003
18069,5,2009.24,401.848
15372,1,2007.4,2007.4
16098,7,2005.63,286.5185714285714
14217,17,2004.98,117.94
14544,2,2004.3,1002.15
17082,2,2003.8500000000001,1001.9250000000001
16754,1,2002.4,2002.4
18188,3,2001.04,667.0133333333333
13305,10,2000.86,200.08599999999998
16698,2,1998.0,999.0
17679,2,1992.1100000000001,996.0550000000001
17088,4,1991.01,497.7525
17827,5,1987.33,397.466
13590,6,1981.92,330.32
17337,4,1981.06,495.265
14462,11,1980.5700000000002,180.0518181818182
13725,8,1980.56,247.57
17422,6,1979.37,329.895
18204,3,1975.35,658.4499999999999
17090,7,1974.65,282.09285714285716
15531,2,1972.3899999999999,986.1949999999999
16341,4,1971.87,492.9675
12674,4,1970.6,492.65
17790,14,1964.3,140.30714285714285
17997,8,1962.46,245.3075
13246,6,1961.52,326.92
14506,5,1960.65,392.13
14498,5,1957.32,391.464
12853,6,1957.1000000000001,326.18333333333334
15493,5,1953.4099999999999,390.68199999999996
17554,5,1952.45,390.49
17218,10,1951.97,195.197
14533,7,1949.72,278.5314285714286
15814,4,1945.33,486.3325
14418,3,1937.25,645.75
15864,6,1936.32,322.71999999999997
15157,3,1936.07,645.3566666666667
15351,7,1934.66,276.38
12528,6,1933.48,322.24666666666667
14655,4,1932.23,483.0575
13094,12,1927.3200000000002,160.61
14653,7,1926.65,275.2357142857143
15518,8,1921.55,240.19375
14978,5,1921.37,384.274
14285,4,1910.01,477.5025
17228,8,1906.09,238.26125
16983,7,1905.87,272.26714285714286
14210,6,1905.8400000000001,317.64000000000004
15819,4,1905.45,476.3625
16942,9,1904.99,211.66555555555556
14250,3,1904.05,634.6833333333333
12762,2,1898.52,949.26
14730,8,1897.57,237.19625
14934,2,1890.94,945.47
12371,2,1887.96,943.98
15641,4,1887.2,471.8
16170,6,1885.05,314.175
13890,10,1883.81,188.381
16128,5,1880.22,376.044
17738,4,1879.05,469.7625
17368,8,1878.87,234.85875
15367,4,1877.5900000000001,469.39750000000004
17463,5,1875.8600000000001,375.172
16986,2,1873.2,936.6
13982,4,1871.81,467.9525
15021,9,1871.77,207.97444444444443
17469,5,1870.97,374.194
16841,6,1869.82,311.63666666666666
17870,12,1865.8899999999999,155.4908333333333
16426,10,1863.76,186.376
16201,4,1863.47,465.8675
14887,1,1862.0,1862.0
12423,8,1859.31,232.41375
14305,3,1858.96,619.6533333333333
12963,8,1856.63,232.07875
17293,9,1854.06,206.00666666666666
14472,8,1852.67,231.58375
16979,6,1852.0,308.6666666666667
12383,5,1850.56,370.11199999999997
17873,5,1848.96,369.79200000000003
12381,5,1845.31,369.062
17519,6,1844.02,307.33666666666664
14524,9,1843.83,204.87
18180,6,1843.75,307.2916666666667
12950,3,1843.0,614.3333333333334
16102,3,1842.14,614.0466666666667
16455,7,1841.1799999999998,263.0257142857143
14113,4,1840.42,460.105
14216,4,1839.3000000000002,459.82500000000005
13924,6,1838.8500000000001,306.475
17015,3,1838.61,612.87
14459,1,1837.92,1837.92
18287,3,1837.28,612.4266666666666
13650,6,1836.3400000000001,306.0566666666667
15827,14,1836.09,131.1492857142857
14665,5,1835.7,367.14
13421,2,1833.71,916.855
16152,1,1829.04,1829.04
15203,6,1827.8,304.6333333333333
17702,4,1824.37,456.0925
16153,5,1824.23,364.846
17705,9,1823.52,202.61333333333334
16169,4,1822.97,455.7425
17828,4,1820.09,455.0225
13048,4,1819.41,454.8525
17787,4,1817.54,454.385
17629,8,1814.12,226.765
15260,7,1810.77,258.68142857142857
16474,7,1810.65,258.6642857142857
13481,5,1804.56,360.912
17663,7,1802.91,257.55857142857144
15812,5,1801.14,360.228
16249,5,1800.0700000000002,360.014
13562,3,1799.33,599.7766666666666
13196,4,1797.78,449.445
17648,4,1797.5,449.375
12348,4,1797.24,449.31
18235,3,1796.48,598.8266666666667
13134,4,1793.5800000000002,448.39500000000004
18179,6,1793.17,298.8616666666667
18122,6,1793.06,298.8433333333333
13510,4,1791.56,447.89
12523,11,1789.77,162.70636363636365
14215,6,1789.72,298.2866666666667
14621,5,1788.3600000000001,357.672
13875,5,1786.79,357.358
14608,4,1785.15,446.2875
14935,1,1784.71,1784.71
15220,6,1778.96,296.49333333333334
12645,4,1775.18,443.795
17092,4,1774.03,443.5075
15594,5,1771.7800000000002,354.35600000000005
15473,7,1771.2,253.02857142857144
16681,6,1770.3400000000001,295.0566666666667
16719,7,1770.22,252.88857142857142
13456,6,1766.72,294.4533333333333
16751,1,1764.72,1764.72
12424,2,1760.96,880.48
12823,5,1759.5,351.9
12349,1,1757.55,1757.55
15241,8,1756.44,219.555
16359,9,1750.92,194.54666666666668
13808,5,1747.66,349.53200000000004
15067,3,1744.7599999999998,581.5866666666666
15950,4,1744.71,436.1775
16380,1,1743.15,1743.15
13157,4,1741.22,435.305
14595,6,1740.6,290.09999999999997
17930,5,1740.48,348.096
17353,2,1740.0,870.0
17457,5,1737.7,347.54
15050,3,1737.69,579.23
14673,5,1736.4,347.28000000000003
17043,4,1735.18,433.795
14387,3,1727.6,575.8666666666667
13564,3,1724.67,574.89
17451,7,1721.4,245.91428571428574
14834,6,1720.3,286.71666666666664
15267,5,1717.36,343.472
17162,10,1715.46,171.546
13763,1,1714.96,1714.96
17147,4,1714.5900000000001,428.64750000000004
14441,4,1712.8899999999999,428.22249999999997
17750,9,1710.45,190.05
12405,1,1710.39,1710.39
15947,1,1708.24,1708.24
12407,5,1708.12,341.62399999999997
16902,1,1706.88,1706.88
15240,5,1706.5700000000002,341.314
16398,2,1705.8000000000002,852.9000000000001
16791,7,1705.78,243.68285714285713
12843,8,1702.26,212.7825
17193,7,1699.3,242.75714285714284
13824,5,1698.94,339.788
17813,5,1698.07,339.614
12764,1,1693.88,1693.88
16007,4,1693.81,423.4525
14245,2,1693.45,846.725
16671,3,1692.27,564.09
16775,11,1691.51,153.77363636363637
15380,5,1690.26,338.052
17152,3,1689.5,563.1666666666666
12635,2,1689.1799999999998,844.5899999999999
13162,4,1688.29,422.0725
13577,4,1687.6,421.9
17282,3,1685.46,561.82
15549,3,1681.46,560.4866666666667
16638,10,1680.72,168.072
13149,4,1676.0600000000002,419.01500000000004
17656,5,1674.69,334.938
13184,10,1668.95,166.895
17754,5,1664.65,332.93
12912,5,1662.3000000000002,332.46000000000004
12530,4,1662.28,415.57
15214,8,1661.44,207.68
15332,4,1661.06,415.265
12967,2,1660.9,830.45
16115,8,1660.8799999999999,207.60999999999999
14045,4,1659.75,414.9375
15953,8,1657.28,207.16
15826,3,1654.31,551.4366666666666
16813,10,1652.18,165.21800000000002
16711,5,1651.03,330.206
14837,4,1649.5,412.375
13647,4,1648.1200000000001,412.03000000000003
17284,6,1647.48,274.58
13750,5,1647.26,329.452
13012,8,1646.8400000000001,205.85500000000002
12657,4,1643.18,410.795
15002,4,1641.76,410.44
14573,9,1639.82,182.20222222222222
13627,5,1638.47,327.694
15024,10,1636.43,163.643
12398,1,1635.66,1635.66
15122,3,1633.7800000000002,544.5933333333334
14164,2,1631.77,815.885
12377,2,1628.12,814.06
14759,3,1625.97,541.99
13425,3,1624.21,541.4033333333333
16515,5,1624.14,324.82800000000003
15172,5,1624.0500000000002,324.81000000000006
14937,3,1621.8799999999999,540.6266666666667
17101,4,1621.73,405.4325
18161,5,1618.69,323.738
16987,7,1616.8,230.97142857142856
14336,4,1614.91,403.7275
16992,5,1614.31,322.86199999999997
15791,2,1612.69,806.345
14312,6,1611.59,268.5983333333333
14918,2,1610.15,805.075
12868,6,1607.0600000000002,267.84333333333336
16817,9,1604.75,178.30555555555554
12947,6,1603.99,267.33166666666665
15660,9,1600.8600000000001,177.87333333333333
14178,7,1600.26,228.60857142857142
16496,3,1599.52,533.1733333333333
16466,7,1595.96,227.99428571428572
13850,1,1595.48,1595.48
17673,6,1594.97,265.8283333333333
16801,4,1594.23,398.5575
16676,4,1592.12,398.03
14970,4,1592.06,398.015
15611,13,1591.45,122.41923076923078
18178,4,1590.81,397.7025
14442,2,1589.8200000000002,794.9100000000001
13614,4,1585.46,396.365
16332,7,1582.8,226.1142857142857
12393,4,1582.6000000000001,395.65000000000003
14719,5,1581.8400000000001,316.36800000000005
14587,9,1580.29,175.58777777777777
12607,1,1579.51,1579.51
13814,2,1579.12,789.56
16889,3,1578.6699999999998,526.2233333333332
13186,3,1575.89,525.2966666666667
17671,4,1572.71,393.1775
16283,5,1570.81,314.162
12865,2,1568.23,784.115
15906,7,1567.69,223.9557142857143
15111,3,1567.48,522.4933333333333
15532,4,1564.73,391.1825
17204,4,1564.5600000000002,391.14000000000004
13659,2,1563.0,781.5
17085,5,1562.4,312.48
18239,5,1561.6100000000001,312.322
14038,3,1560.38,520.1266666666667
16394,5,1555.3400000000001,311.06800000000004
13313,5,1555.3200000000002,311.064
15620,3,1553.1799999999998,517.7266666666666
15117,5,1551.78,310.356
13634,5,1547.3600000000001,309.47200000000004
14229,3,1547.2,515.7333333333333
16790,6,1545.6200000000001,257.60333333333335
16369,3,1545.41,515.1366666666667
13397,5,1544.13,308.826
12818,1,1542.0800000000002,1542.0800000000002
17837,8,1541.23,192.65375
16365,9,1540.42,171.1577777777778
17159,3,1538.88,512.96
13849,2,1537.95,768.975
12877,12,1535.77,127.98083333333334
15392,4,1535.53,383.8825
15625,4,1534.26,383.565
13320,4,1532.2,383.05
13107,4,1531.6200000000001,382.90500000000003
12759,3,1531.44,510.48
14321,5,1530.75,306.15
14567,2,1530.3600000000001,765.1800000000001
15701,4,1529.0,382.25
16244,2,1522.75,761.375
16066,5,1521.04,304.20799999999997
13213,5,1520.5800000000002,304.11600000000004
13764,3,1519.42,506.47333333333336
14267,3,1516.24,505.41333333333336
13791,2,1516.0,758.0
16748,5,1515.9,303.18
16053,2,1511.95,755.975
16434,7,1511.8,215.97142857142856
16910,8,1508.96,188.62
15265,2,1506.12,753.06
12937,4,1504.27,376.0675
15916,8,1502.8600000000001,187.85750000000002
16279,3,1502.7800000000002,500.92666666666673
13810,3,1499.01,499.67
15530,4,1497.31,374.3275
14414,7,1496.98,213.8542857142857
14704,9,1493.96,165.99555555555557
17002,3,1493.73,497.91
16880,7,1491.43,213.0614285714286
15057,2,1489.5,744.75
13110,7,1488.67,212.66714285714286
13692,3,1488.32,496.1066666666666
17553,1,1487.6,1487.6
14758,4,1484.06,371.015
16395,5,1482.06,296.412
18016,5,1477.6599999999999,295.532
14878,9,1476.09,164.01
14403,4,1475.81,368.9525
16755,3,1475.43,491.81
12826,7,1474.72,210.67428571428573
14246,3,1474.06,491.3533333333333
14963,5,1472.34,294.46799999999996
15128,4,1471.0,367.75
17590,3,1468.02,489.34
16016,8,1465.51,183.18875
14875,2,1465.32,732.66
15983,4,1465.1200000000001,366.28000000000003
12882,2,1463.04,731.52
14233,4,1462.72,365.68
17063,7,1461.14,208.73428571428573
16996,6,1456.96,242.82666666666668
13309,5,1456.79,291.358
13477,6,1454.58,242.42999999999998
14541,8,1453.3500000000001,181.66875000000002
16059,6,1453.16,242.19333333333336
14404,6,1449.32,241.5533333333333
14740,3,1448.21,482.7366666666667
17073,4,1446.0900000000001,361.52250000000004
13717,6,1445.01,240.835
13461,3,1445.0,481.6666666666667
17175,4,1443.69,360.9225
14071,8,1437.57,179.69625
15987,7,1432.77,204.68142857142857
14566,1,1432.0,1432.0
16503,4,1431.93,357.9825
13475,4,1431.78,357.945
15427,3,1430.54,476.84666666666664
16103,6,1429.64,238.27333333333334
13159,4,1429.35,357.3375
14035,5,1428.02,285.604
15858,5,1427.5700000000002,285.514
15681,5,1426.16,285.232
17571,4,1425.67,356.4175
15106,5,1422.52,284.504
16463,4,1422.4,355.6
16571,3,1421.69,473.8966666666667
14019,3,1421.6100000000001,473.87000000000006
14901,9,1421.29,157.92111111111112
14443,4,1420.2,355.05
16173,6,1418.32,236.38666666666666
17856,4,1418.03,354.5075
17288,7,1417.6299999999999,202.51857142857142
14748,5,1415.75,283.15
16348,7,1415.65,202.2357142857143
16012,3,1415.29,471.7633333333333
16245,3,1413.66,471.22
15237,4,1412.3200000000002,353.08000000000004
15444,2,1411.21,705.605
15596,5,1406.59,281.318
17083,3,1405.78,468.5933333333333
16271,5,1404.64,280.928
15426,5,1404.07,280.81399999999996
18116,8,1403.1100000000001,175.38875000000002
14649,4,1402.5900000000001,350.64750000000004
15563,4,1400.44,350.11
14741,6,1400.34,233.39
15478,2,1399.92,699.96
18202,3,1396.99,465.66333333333336
13995,5,1393.69,278.738
17354,1,1393.06,1393.06
15810,4,1391.98,347.995
13414,3,1390.5,463.5
13516,3,1389.41,463.1366666666667
16539,4,1388.81,347.2025
15134,8,1387.99,173.49875
12952,4,1387.79,346.9475
12775,5,1386.04,277.20799999999997
13308,3,1385.51,461.83666666666664
18167,3,1384.8600000000001,461.62000000000006
17311,2,1384.85,692.425
13572,1,1384.25,1384.25
15898,5,1383.83,276.76599999999996
15051,3,1383.36,461.11999999999995
14116,5,1382.74,276.548
16389,4,1382.07,345.5175
17621,3,1379.9,459.9666666666667
12886,2,1378.4,689.2
15569,5,1375.71,275.142
14434,6,1372.7999999999997,228.79999999999995
15453,7,1371.77,195.96714285714285
17676,6,1371.18,228.53
15095,4,1370.6,342.65
14507,6,1367.88,227.98000000000002
13813,4,1366.8600000000001,341.71500000000003
14897,4,1366.38,341.595
13396,2,1360.99,680.495
16726,5,1358.74,271.748
17054,5,1356.33,271.26599999999996
14859,4,1353.74,338.435
15116,4,1352.75,338.1875
16079,3,1352.0,450.6666666666667
16493,4,1351.63,337.9075
12770,1,1351.45,1351.45
15411,4,1348.93,337.2325
16669,3,1348.88,449.6266666666667
12646,2,1346.97,673.485
14154,2,1345.62,672.81
15398,2,1345.5300000000002,672.7650000000001
12463,4,1344.78,336.195
16317,3,1341.65,447.2166666666667
13743,7,1341.6,191.65714285714284
18177,6,1340.8700000000001,223.47833333333335
16045,4,1340.7,335.175
13501,1,1340.32,1340.32
15734,2,1339.4500000000003,669.7250000000001
12620,3,1339.4099999999999,446.46999999999997
15059,9,1337.72,148.63555555555556
17372,8,1337.18,167.1475
12919,6,1335.19,222.53166666666667
14064,5,1334.3400000000001,266.86800000000005
15680,3,1333.68,444.56
17932,3,1331.57,443.8566666666666
12676,6,1331.39,221.89833333333334
16295,4,1328.55,332.1375
13232,7,1328.35,189.7642857142857
15146,2,1327.16,663.58
17633,4,1324.8400000000001,331.21000000000004
17095,3,1324.16,441.3866666666667
16110,3,1320.95,440.31666666666666
14591,4,1320.21,330.0525
14794,7,1319.91,188.55857142857144
16083,2,1317.62,658.81
12526,3,1316.6599999999999,438.8866666666666
12854,3,1316.25,438.75
14921,2,1316.07,658.035
12576,5,1315.8300000000002,263.16600000000005
14511,5,1314.81,262.962
14738,7,1314.45,187.77857142857144
14973,3,1314.45,438.15000000000003
16040,3,1313.55,437.84999999999997
12364,4,1313.1,328.275
17004,2,1312.14,656.07
12516,2,1312.06,656.03
14477,4,1309.6,327.4
16120,4,1309.14,327.285
14047,5,1308.61,261.722
13328,1,1308.48,1308.48
14297,4,1305.33,326.3325
12507,3,1304.81,434.93666666666667
17919,1,1304.04,1304.04
15813,2,1303.9099999999999,651.9549999999999
16370,4,1301.91,325.4775
15108,4,1300.25,325.0625
13168,4,1299.5900000000001,324.89750000000004
12488,3,1298.66,432.8866666666667
16464,3,1298.6599999999999,432.8866666666666
12372,3,1298.04,432.68
15602,9,1297.87,144.20777777777778
17961,39,1296.44,33.242051282051285
16929,7,1295.39,185.0557142857143
16224,4,1295.3,323.825
15621,4,1293.03,323.2575
16744,7,1291.91,184.55857142857144
16101,1,1290.7,1290.7
14856,3,1290.53,430.1766666666667
15171,1,1289.5,1289.5
15136,4,1286.7,321.675
16949,6,1286.27,214.37833333333333
17802,3,1285.04,428.34666666666664
17350,4,1281.32,320.33
13538,7,1280.8500000000001,182.97857142857146
15494,2,1280.5800000000002,640.2900000000001
16951,3,1277.75,425.9166666666667
16692,2,1276.0,638.0
12394,2,1272.48,636.24
13878,1,1271.57,1271.57
16899,6,1271.06,211.84333333333333
12630,2,1270.88,635.44
13492,3,1269.8400000000001,423.28000000000003
14898,6,1269.31,211.55166666666665
13431,2,1269.1,634.55
14916,4,1268.98,317.245
15199,4,1268.7,317.175
16660,4,1267.65,316.9125
17037,1,1267.32,1267.32
17158,3,1266.97,422.3233333333333
14105,1,1266.23,1266.23
13989,2,1266.08,633.04
16842,3,1264.19,421.3966666666667
15497,2,1262.2,631.1
16688,4,1260.86,315.215
17388,4,1259.56,314.89
15009,3,1259.43,419.81
14669,3,1259.24,419.74666666666667
17019,4,1258.08,314.52
17412,7,1258.06,179.72285714285712
13151,1,1257.8700000000001,1257.8700000000001
14931,5,1257.68,251.536
16639,3,1257.51,419.17
17481,4,1255.59,313.8975
13848,3,1255.0,418.3333333333333
17262,5,1253.36,250.67199999999997
14383,3,1247.69,415.8966666666667
12689,2,1247.6100000000001,623.8050000000001
13029,3,1247.5,415.8333333333333
12494,7,1246.1000000000001,178.01428571428573
13860,5,1245.9,249.18
16531,7,1244.59,177.79857142857142
17584,2,1242.3000000000002,621.1500000000001
17588,3,1240.2,413.40000000000003
17731,4,1240.11,310.0275
12985,2,1239.38,619.69
13476,2,1238.47,619.235
14893,2,1237.85,618.925
13931,2,1237.5300000000002,618.7650000000001
15201,5,1236.5400000000002,247.30800000000005
18080,2,1231.5,615.75
18171,5,1231.31,246.262
15910,8,1228.8799999999999,153.60999999999999
14913,4,1227.43,306.8575
12997,4,1226.89,306.7225
12412,3,1226.88,408.96000000000004
14428,5,1224.06,244.81199999999998
15841,4,1224.06,306.015
15376,3,1221.56,407.18666666666667
15004,1,1220.77,1220.77
14745,5,1220.26,244.052
15227,5,1219.4,243.88000000000002
13208,6,1217.65,202.9416666666667
14698,5,1217.27,243.454
13491,10,1215.82,121.582
17410,5,1214.72,242.94400000000002
13055,3,1214.41,404.80333333333334
17774,4,1213.73,303.4325
18263,3,1213.16,404.3866666666667
13918,2,1212.8400000000001,606.4200000000001
16653,2,1212.6599999999999,606.3299999999999
12464,8,1212.05,151.50625
17653,4,1207.56,301.89
16762,3,1207.24,402.41333333333336
14684,5,1201.51,240.302
13158,4,1201.06,300.265
17320,3,1200.62,400.20666666666665
15605,5,1198.23,239.64600000000002
13118,5,1197.81,239.56199999999998
16794,10,1196.5,119.65
17720,4,1195.94,298.985
17526,4,1195.8999999999999,298.97499999999997
15145,4,1194.73,298.6825
12611,1,1193.32,1193.32
13882,5,1191.13,238.22600000000003
12462,2,1189.5900000000001,594.7950000000001
15737,8,1188.1200000000001,148.51500000000001
16612,4,1187.66,296.915
17800,9,1187.21,131.91222222222223
15630,2,1186.35,593.175
17058,3,1179.89,393.2966666666667
16950,3,1178.56,392.8533333333333
16042,5,1177.47,235.494
13752,6,1175.38,195.89666666666668
12885,3,1175.22,391.74
12640,3,1174.5800000000002,391.5266666666667
15306,3,1174.35,391.45
14857,2,1173.12,586.56
12358,2,1168.06,584.03
13500,3,1166.77,388.92333333333335
14487,6,1165.48,194.24666666666667
14737,3,1164.55,388.18333333333334
14261,2,1163.45,581.725
14447,5,1163.23,232.64600000000002
16800,1,1162.65,1162.65
12546,2,1161.5,580.75
15088,2,1160.0700000000002,580.0350000000001
18168,6,1160.04,193.34
13499,5,1159.1100000000001,231.82200000000003
16184,6,1158.79,193.13166666666666
17867,6,1157.8700000000001,192.97833333333335
17348,5,1156.6,231.32
16637,4,1154.47,288.6175
13611,3,1154.4,384.8
16062,4,1153.6200000000001,288.40500000000003
12710,3,1149.02,383.00666666666666
17505,2,1145.8400000000001,572.9200000000001
16766,2,1145.6,572.8
12769,1,1143.6,1143.6
17770,5,1143.27,228.654
15985,2,1142.42,571.21
16270,1,1141.24,1141.24
13330,3,1140.9299999999998,380.30999999999995
13819,3,1140.35,380.1166666666666
16172,5,1140.21,228.042
17135,7,1139.73,162.81857142857143
17500,3,1138.0,379.3333333333333
17302,5,1135.63,227.12600000000003
17242,2,1135.04,567.52
15489,3,1134.28,378.0933333333333
16989,6,1133.25,188.875
13282,3,1132.1399999999999,377.37999999999994
13310,3,1132.03,377.3433333333333
18125,4,1131.75,282.9375
15500,4,1131.56,282.89
13447,3,1129.14,376.38000000000005
16714,3,1129.06,376.3533333333333
14824,4,1127.71,281.9275
12609,3,1126.85,375.6166666666666
14708,3,1126.37,375.45666666666665
17470,5,1125.07,225.01399999999998
14129,5,1123.8600000000001,224.77200000000002
13772,3,1122.63,374.21000000000004
13486,3,1122.41,374.1366666666667
17562,7,1122.38,160.34
14723,6,1122.3600000000001,187.06000000000003
16807,3,1121.5900000000001,373.8633333333334
16086,5,1121.3899999999999,224.27799999999996
15730,3,1120.88,373.6266666666667
14276,3,1119.74,373.24666666666667
12842,2,1118.99,559.495
17894,8,1118.96,139.87
17788,2,1117.9,558.95
13591,3,1117.13,372.3766666666667
17585,4,1116.68,279.17
16350,4,1116.47,279.1175
12679,4,1113.02,278.255
14817,2,1110.3400000000001,555.1700000000001
15069,1,1109.53,1109.53
12399,4,1108.65,277.1625
15933,3,1107.46,369.15333333333336
16833,4,1106.53,276.6325
12857,2,1106.4,553.2
14102,5,1105.8799999999999,221.176
17609,5,1105.78,221.156
13064,4,1105.59,276.3975
14948,6,1101.97,183.66166666666666
15716,4,1101.11,275.2775
17047,3,1100.9,366.9666666666667
14410,9,1100.27,122.25222222222222
14744,7,1099.98,157.14000000000001
15978,1,1098.78,1098.78
13104,6,1098.48,183.08
17966,5,1098.43,219.686
14971,3,1097.98,365.99333333333334
14161,3,1097.6200000000001,365.8733333333334
16225,5,1096.32,219.26399999999998
13211,3,1095.42,365.14000000000004
13652,3,1095.08,365.02666666666664
15745,4,1094.5900000000001,273.64750000000004
15608,4,1093.68,273.42
18189,2,1090.24,545.12
13853,1,1090.14,1090.14
12534,1,1089.18,1089.18
15763,2,1086.92,543.46
16533,3,1082.81,360.93666666666667
13610,7,1082.33,154.6185714285714
14561,3,1080.76,360.25333333333333
13744,2,1080.52,540.26
13726,2,1079.66,539.83
15197,3,1079.6100000000001,359.87000000000006
12354,1,1079.4,1079.4
14352,4,1078.96,269.74
16094,4,1078.23,269.5575
16563,1,1077.74,1077.74
13715,5,1077.39,215.478
16049,3,1074.81,358.27
13131,3,1073.3000000000002,357.7666666666667
15712,5,1072.3600000000001,214.47200000000004
15238,3,1071.99,357.33
13467,2,1071.9099999999999,535.9549999999999
13521,3,1071.73,357.24333333333334
17041,3,1071.49,357.16333333333336
13635,1,1071.03,1071.03
17522,5,1070.71,214.142
13761,2,1070.65,535.325
14212,1,1070.48,1070.48
16200,2,1068.87,534.435
16918,6,1068.8200000000002,178.13666666666668
15436,3,1067.75,355.9166666666667
15027,4,1066.15,266.5375
17277,2,1065.35,532.675
14488,1,1064.28,1064.28
12951,6,1064.0700000000002,177.34500000000003
15801,3,1063.95,354.65000000000003
12936,4,1063.9,265.975
12815,2,1063.46,531.73
14411,1,1063.0,1063.0
16214,3,1062.75,354.25
15706,4,1060.56,265.14
17727,1,1060.25,1060.25
18130,3,1059.39,353.13000000000005
17214,6,1059.1200000000001,176.52
13455,2,1058.3400000000001,529.1700000000001
15977,2,1054.73,527.365
12716,2,1053.49,526.745
14419,6,1051.79,175.29833333333332
16416,3,1051.4,350.4666666666667
15329,3,1049.7,349.90000000000003
14078,6,1049.37,174.89499999999998
17287,7,1049.06,149.8657142857143
15839,3,1048.49,349.49666666666667
16728,4,1048.28,262.07
15777,4,1047.1100000000001,261.77750000000003
15407,4,1046.74,261.685
16520,3,1046.57,348.8566666666666
14293,4,1046.56,261.64
15464,1,1044.65,1044.65
15192,3,1044.32,348.1066666666666
14389,2,1043.46,521.73
15073,3,1043.41,347.80333333333334
12497,1,1043.1,1043.1
13719,5,1041.68,208.336
18221,5,1041.6100000000001,208.32200000000003
15434,5,1041.48,208.296
16320,2,1038.46,519.23
14465,3,1038.44,346.1466666666667
16175,4,1037.5900000000001,259.39750000000004
17042,5,1036.58,207.31599999999997
12691,6,1035.8,172.63333333333333
16260,1,1035.45,1035.45
13639,1,1033.34,1033.34
14584,4,1033.06,258.265
17724,3,1033.0,344.3333333333333
12599,7,1032.58,147.51142857142855
15996,6,1032.58,172.09666666666666
12724,4,1031.41,257.8525
17405,3,1031.41,343.80333333333334
13235,1,1031.07,1031.07
12717,2,1030.98,515.49
13253,2,1030.3999999999999,515.1999999999999
17033,3,1030.1399999999999,343.37999999999994
15333,1,1028.56,1028.56
16980,2,1028.46,514.23
16682,5,1028.0,205.6
14904,2,1025.44,512.72
16160,2,1025.44,512.72
15658,5,1024.1,204.82
17096,4,1022.13,255.5325
14346,2,1021.5799999999999,510.78999999999996
13165,2,1021.48,510.74
12572,2,1020.4200000000001,510.21000000000004
13376,3,1019.76,339.92
18142,2,1019.52,509.76
13956,5,1019.27,203.85399999999998
12828,6,1018.71,169.785
12514,1,1017.6800000000001,1017.6800000000001
13728,6,1016.14,169.35666666666665
12642,3,1013.26,337.75333333333333
12739,2,1013.04,506.52
17197,1,1013.01,1013.01
14195,2,1012.0,506.0
14775,3,1011.9,337.3
16229,2,1010.5999999999999,505.29999999999995
14446,4,1010.35,252.5875
12849,2,1010.29,505.145
